face_id,criminal_id,image_path,face_encoding,image_resolution,capture_angle,lighting_condition,facial_expression,beard_status,glasses_status,mask_status,capture_date,source_type,confidence_score
150,CRM-IND-00078,mock_images/faces/CRM-IND-00078_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2025-08-09,Arrest Photo,0.9224
151,CRM-IND-00079,mock_images/faces/CRM-IND-00079_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Angry,0,1,0,2023-05-30,Surveillance,0.7845
152,CRM-IND-00079,mock_images/faces/CRM-IND-00079_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Serious,1,0,0,2022-04-02,Arrest Photo,0.9063
153,CRM-IND-00079,mock_images/faces/CRM-IND-00079_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-03-19,Arrest Photo,0.9598
154,CRM-IND-00080,mock_images/faces/CRM-IND-00080_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Neutral,0,0,0,2024-08-14,Social Media,0.568
155,CRM-IND-00080,mock_images/faces/CRM-IND-00080_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Neutral,0,0,0,2023-10-25,Social Media,0.7872
156,CRM-IND-00080,mock_images/faces/CRM-IND-00080_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-09-24,Arrest Photo,0.8778
157,CRM-IND-00081,mock_images/faces/CRM-IND-00081_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,1,0,2022-08-17,Arrest Photo,0.8581
158,CRM-IND-00082,mock_images/faces/CRM-IND-00082_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2023-11-11,Arrest Photo,0.954
159,CRM-IND-00083,mock_images/faces/CRM-IND-00083_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-03-27,Arrest Photo,0.9782
160,CRM-IND-00084,mock_images/faces/CRM-IND-00084_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Fearful,1,0,0,2024-02-19,Manual Upload,0.6933
161,CRM-IND-00084,mock_images/faces/CRM-IND-00084_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-12-23,Arrest Photo,0.9676
162,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Smiling,0,0,0,2023-07-30,Social Media,0.7225
163,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Serious,0,0,0,2023-04-02,Social Media,0.9029
164,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_3.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Neutral,0,0,0,2023-01-03,Manual Upload,0.7543
165,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_4.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Fearful,0,0,0,2024-05-07,Surveillance,0.755
166,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_5.jpg,<128d_vector_blob>,250x250,45-degree Right,Low light,Angry,1,0,1,2024-01-26,Manual Upload,0.7014
167,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_6.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-01-19,CCTV,0.8381
168,CRM-IND-00085,mock_images/faces/CRM-IND-00085_face_7.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-06-24,Arrest Photo,0.7343
169,CRM-IND-00085,mock_images/faces/CRM-IND-00085_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2022-09-02,Arrest Photo,0.8216
170,CRM-IND-00086,mock_images/faces/CRM-IND-00086_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2025-12-30,Arrest Photo,0.7851
171,CRM-IND-00087,mock_images/faces/CRM-IND-00087_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Serious,0,0,0,2024-01-02,Arrest Photo,0.8013
172,CRM-IND-00087,mock_images/faces/CRM-IND-00087_face_2.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Smiling,0,1,0,2022-03-14,Arrest Photo,0.754
173,CRM-IND-00087,mock_images/faces/CRM-IND-00087_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-12-07,Arrest Photo,0.8951
174,CRM-IND-00088,mock_images/faces/CRM-IND-00088_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Smiling,0,0,0,2023-05-16,CCTV,0.9293
175,CRM-IND-00088,mock_images/faces/CRM-IND-00088_face_2.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-02-19,CCTV,0.6961
176,CRM-IND-00088,mock_images/faces/CRM-IND-00088_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Smiling,1,0,0,2024-12-15,Surveillance,0.8201
177,CRM-IND-00088,mock_images/faces/CRM-IND-00088_face_4.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Neutral,0,1,0,2022-10-13,Manual Upload,0.8282
178,CRM-IND-00088,mock_images/faces/CRM-IND-00088_face_5.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Serious,1,0,0,2023-01-20,Surveillance,0.8268
179,CRM-IND-00088,mock_images/faces/CRM-IND-00088_face_6.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Neutral,0,1,0,2025-05-22,Arrest Photo,0.6089
180,CRM-IND-00088,mock_images/faces/CRM-IND-00088_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-04-12,Arrest Photo,0.8524
181,CRM-IND-00089,mock_images/faces/CRM-IND-00089_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,1,0,0,2025-06-06,Arrest Photo,0.787
182,CRM-IND-00090,mock_images/faces/CRM-IND-00090_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-07-08,Arrest Photo,0.8915
183,CRM-IND-00091,mock_images/faces/CRM-IND-00091_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Angry,1,0,0,2025-07-23,Arrest Photo,0.6798
184,CRM-IND-00091,mock_images/faces/CRM-IND-00091_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2024-11-08,Arrest Photo,0.9629
185,CRM-IND-00092,mock_images/faces/CRM-IND-00092_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2025-03-05,Arrest Photo,0.9755
186,CRM-IND-00093,mock_images/faces/CRM-IND-00093_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,1,0,2022-10-30,Arrest Photo,0.8398
187,CRM-IND-00094,mock_images/faces/CRM-IND-00094_face_1.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Serious,0,0,0,2022-06-22,Arrest Photo,0.928
188,CRM-IND-00094,mock_images/faces/CRM-IND-00094_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Angry,0,0,0,2022-04-03,Social Media,0.6268
189,CRM-IND-00094,mock_images/faces/CRM-IND-00094_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Smiling,1,1,0,2022-07-10,Social Media,0.934
190,CRM-IND-00094,mock_images/faces/CRM-IND-00094_face_4.jpg,<128d_vector_blob>,250x250,Front,Artificial,Serious,0,0,0,2024-08-09,Manual Upload,0.9349
191,CRM-IND-00094,mock_images/faces/CRM-IND-00094_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2024-05-04,Arrest Photo,0.8052
192,CRM-IND-00095,mock_images/faces/CRM-IND-00095_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2022-03-15,Arrest Photo,0.9688
193,CRM-IND-00096,mock_images/faces/CRM-IND-00096_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-02-23,Arrest Photo,0.9031
194,CRM-IND-00097,mock_images/faces/CRM-IND-00097_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Artificial,Fearful,0,1,0,2023-03-04,Social Media,0.8045
195,CRM-IND-00097,mock_images/faces/CRM-IND-00097_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2024-09-25,Arrest Photo,0.7537
196,CRM-IND-00098,mock_images/faces/CRM-IND-00098_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2025-02-23,Arrest Photo,0.963
197,CRM-IND-00099,mock_images/faces/CRM-IND-00099_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-06-23,Arrest Photo,0.7843
198,CRM-IND-00100,mock_images/faces/CRM-IND-00100_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2022-04-29,Arrest Photo,0.9614
199,CRM-IND-00101,mock_images/faces/CRM-IND-00101_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2022-02-11,Arrest Photo,0.9393
200,CRM-IND-00102,mock_images/faces/CRM-IND-00102_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2024-11-02,Arrest Photo,0.9639
201,CRM-IND-00103,mock_images/faces/CRM-IND-00103_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2025-04-26,Arrest Photo,0.9648
202,CRM-IND-00104,mock_images/faces/CRM-IND-00104_face_1.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Serious,1,0,0,2024-03-14,Manual Upload,0.7031
203,CRM-IND-00104,mock_images/faces/CRM-IND-00104_face_2.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Neutral,0,0,0,2025-08-26,Arrest Photo,0.861
204,CRM-IND-00104,mock_images/faces/CRM-IND-00104_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Serious,1,0,0,2025-07-23,CCTV,0.6696
205,CRM-IND-00104,mock_images/faces/CRM-IND-00104_face_4.jpg,<128d_vector_blob>,250x250,Front,Artificial,Angry,0,0,0,2025-07-04,Surveillance,0.6322
206,CRM-IND-00104,mock_images/faces/CRM-IND-00104_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2022-02-18,Arrest Photo,0.9721
207,CRM-IND-00105,mock_images/faces/CRM-IND-00105_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,1,0,2022-08-21,Arrest Photo,0.8259
208,CRM-IND-00106,mock_images/faces/CRM-IND-00106_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-07-15,Arrest Photo,0.8141
209,CRM-IND-00107,mock_images/faces/CRM-IND-00107_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-07-19,Arrest Photo,0.9857
210,CRM-IND-00108,mock_images/faces/CRM-IND-00108_face_1.jpg,<128d_vector_blob>,250x250,45-degree Right,Natural daylight,Neutral,1,0,0,2023-07-04,Social Media,0.7743
211,CRM-IND-00108,mock_images/faces/CRM-IND-00108_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Angry,0,1,0,2022-06-06,Surveillance,0.571
212,CRM-IND-00108,mock_images/faces/CRM-IND-00108_face_3.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Smiling,0,0,0,2023-09-18,Arrest Photo,0.7234
213,CRM-IND-00108,mock_images/faces/CRM-IND-00108_face_4.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Neutral,1,0,0,2024-07-09,Arrest Photo,0.8647
214,CRM-IND-00108,mock_images/faces/CRM-IND-00108_face_5.jpg,<128d_vector_blob>,250x250,Front,Artificial,Smiling,0,0,0,2025-10-22,Surveillance,0.7247
215,CRM-IND-00108,mock_images/faces/CRM-IND-00108_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,1,0,0,2025-07-25,Arrest Photo,0.8231
216,CRM-IND-00109,mock_images/faces/CRM-IND-00109_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-08-27,Arrest Photo,0.9686
217,CRM-IND-00110,mock_images/faces/CRM-IND-00110_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-05-26,Arrest Photo,0.9544
218,CRM-IND-00111,mock_images/faces/CRM-IND-00111_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2024-04-10,Arrest Photo,0.9655
219,CRM-IND-00112,mock_images/faces/CRM-IND-00112_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2025-01-26,Arrest Photo,0.8211
220,CRM-IND-00113,mock_images/faces/CRM-IND-00113_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Smiling,0,0,0,2025-07-07,CCTV,0.9349
221,CRM-IND-00113,mock_images/faces/CRM-IND-00113_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-04-23,Arrest Photo,0.8934
222,CRM-IND-00114,mock_images/faces/CRM-IND-00114_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2025-04-14,Arrest Photo,0.7661
223,CRM-IND-00115,mock_images/faces/CRM-IND-00115_face_1.jpg,<128d_vector_blob>,250x250,Front,Artificial,Serious,0,0,0,2024-02-22,CCTV,0.8579
224,CRM-IND-00115,mock_images/faces/CRM-IND-00115_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-05-18,Arrest Photo,0.8988
225,CRM-IND-00116,mock_images/faces/CRM-IND-00116_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,1,0,2024-03-12,Arrest Photo,0.9425
226,CRM-IND-00117,mock_images/faces/CRM-IND-00117_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Fearful,1,0,0,2022-05-12,Surveillance,0.7554
227,CRM-IND-00117,mock_images/faces/CRM-IND-00117_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-06-30,Arrest Photo,0.9512
228,CRM-IND-00118,mock_images/faces/CRM-IND-00118_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Neutral,1,0,0,2022-01-19,Manual Upload,0.7044
229,CRM-IND-00118,mock_images/faces/CRM-IND-00118_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2022-04-04,Arrest Photo,0.9331
230,CRM-IND-00119,mock_images/faces/CRM-IND-00119_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Fearful,1,0,0,2025-02-07,Manual Upload,0.6496
231,CRM-IND-00119,mock_images/faces/CRM-IND-00119_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Fearful,0,1,0,2024-11-25,Surveillance,0.6142
232,CRM-IND-00119,mock_images/faces/CRM-IND-00119_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Neutral,0,0,0,2025-04-29,Surveillance,0.792
233,CRM-IND-00119,mock_images/faces/CRM-IND-00119_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-01-25,Arrest Photo,0.8487
234,CRM-IND-00120,mock_images/faces/CRM-IND-00120_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-10-30,Arrest Photo,0.7681
235,CRM-IND-00121,mock_images/faces/CRM-IND-00121_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Neutral,1,1,0,2025-12-16,Social Media,0.774
236,CRM-IND-00121,mock_images/faces/CRM-IND-00121_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2022-01-29,Arrest Photo,0.972
237,CRM-IND-00122,mock_images/faces/CRM-IND-00122_face_1.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Fearful,1,0,0,2022-08-26,Manual Upload,0.7872
238,CRM-IND-00122,mock_images/faces/CRM-IND-00122_face_2.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Neutral,0,0,0,2023-08-11,Surveillance,0.6067
239,CRM-IND-00122,mock_images/faces/CRM-IND-00122_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2023-12-12,Arrest Photo,0.8145
240,CRM-IND-00123,mock_images/faces/CRM-IND-00123_mugshot.jpg,<128d_vector_blob>,250x250,Front,Artificial,Neutral,0,0,0,2025-06-03,Arrest Photo,0.9296
241,CRM-IND-00124,mock_images/faces/CRM-IND-00124_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,1,0,0,2022-02-14,Arrest Photo,0.8722
242,CRM-IND-00125,mock_images/faces/CRM-IND-00125_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-05-10,Arrest Photo,0.8071
243,CRM-IND-00126,mock_images/faces/CRM-IND-00126_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,1,0,0,2023-05-19,Arrest Photo,0.9697
244,CRM-IND-00127,mock_images/faces/CRM-IND-00127_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2024-08-26,Arrest Photo,0.892
245,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Smiling,0,0,0,2024-08-04,Manual Upload,0.6723
246,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_10.jpg,<128d_vector_blob>,250x250,45-degree Right,Normal,Fearful,0,0,0,2024-01-16,CCTV,0.7937
247,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_11.jpg,<128d_vector_blob>,250x250,Overhead,Artificial,Fearful,1,1,0,2025-08-13,Arrest Photo,0.882
248,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_12.jpg,<128d_vector_blob>,250x250,Left Profile,Natural daylight,Neutral,0,0,0,2022-08-12,Arrest Photo,0.7383
249,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_13.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Neutral,0,0,0,2024-06-09,Arrest Photo,0.7922
250,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_14.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Angry,0,1,0,2022-01-14,Arrest Photo,0.9463
251,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_15.jpg,<128d_vector_blob>,250x250,Front,Artificial,Serious,1,0,0,2023-09-09,CCTV,0.7162
252,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_16.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Smiling,0,0,0,2024-01-04,Surveillance,0.9023
253,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_17.jpg,<128d_vector_blob>,250x250,Left Profile,Normal,Neutral,0,1,0,2024-10-31,Social Media,0.799
254,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_18.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Angry,0,0,0,2025-06-12,Arrest Photo,0.9376
255,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_19.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Fearful,0,1,0,2022-05-13,Arrest Photo,0.9014
256,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_2.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Fearful,1,1,0,2025-05-01,Surveillance,0.6482
257,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_20.jpg,<128d_vector_blob>,250x250,Left Profile,Low light,Fearful,0,0,0,2025-03-28,Arrest Photo,0.6903
258,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_21.jpg,<128d_vector_blob>,250x250,Right Profile,Bright,Fearful,0,0,0,2025-10-18,CCTV,0.6178
259,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_22.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Smiling,0,0,0,2024-02-15,Surveillance,0.7596
260,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_23.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Neutral,0,0,0,2024-04-06,Social Media,0.5747
261,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_24.jpg,<128d_vector_blob>,250x250,45-degree Left,Low light,Angry,0,0,0,2024-06-25,Manual Upload,0.5681
262,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_25.jpg,<128d_vector_blob>,250x250,Front,Normal,Fearful,1,0,0,2024-02-13,CCTV,0.7219
263,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_26.jpg,<128d_vector_blob>,250x250,Overhead,Bright,Serious,1,0,0,2022-05-18,Surveillance,0.6427
264,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_27.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Smiling,0,1,0,2024-06-09,Manual Upload,0.8023
265,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_28.jpg,<128d_vector_blob>,250x250,Right Profile,Artificial,Smiling,1,0,0,2022-07-28,Surveillance,0.8104
266,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_29.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Neutral,1,0,0,2025-01-04,Social Media,0.7847
267,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_3.jpg,<128d_vector_blob>,250x250,Overhead,Natural daylight,Serious,0,1,0,2025-11-06,Manual Upload,0.6021
268,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_30.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Fearful,0,0,0,2025-06-06,CCTV,0.7418
269,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_31.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Serious,0,0,0,2023-09-26,Surveillance,0.9174
270,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_32.jpg,<128d_vector_blob>,250x250,Left Profile,Bright,Smiling,1,0,0,2025-02-08,CCTV,0.9456
271,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_33.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Smiling,0,1,0,2023-12-27,Manual Upload,0.8488
272,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_34.jpg,<128d_vector_blob>,250x250,Right Profile,Normal,Smiling,1,0,0,2022-03-10,Surveillance,0.8983
273,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_35.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Serious,1,0,0,2023-09-25,Social Media,0.8257
274,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_36.jpg,<128d_vector_blob>,250x250,Front,Low light,Serious,0,1,0,2025-09-16,CCTV,0.6509
275,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_37.jpg,<128d_vector_blob>,250x250,Right Profile,Natural daylight,Serious,1,0,0,2025-07-21,Manual Upload,0.8159
276,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_38.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Fearful,0,1,0,2022-10-18,Surveillance,0.8403
277,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_4.jpg,<128d_vector_blob>,250x250,Front,Normal,Fearful,0,1,0,2023-05-07,CCTV,0.7871
278,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_5.jpg,<128d_vector_blob>,250x250,45-degree Left,Natural daylight,Serious,0,0,0,2025-09-07,Arrest Photo,0.5984
279,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_6.jpg,<128d_vector_blob>,250x250,45-degree Left,Bright,Angry,0,0,0,2024-10-31,CCTV,0.6039
280,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_7.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Fearful,0,1,0,2025-06-20,Manual Upload,0.7867
281,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_8.jpg,<128d_vector_blob>,250x250,Overhead,Low light,Angry,0,0,1,2022-05-21,Manual Upload,0.6076
282,CRM-IND-00128,mock_images/faces/CRM-IND-00128_face_9.jpg,<128d_vector_blob>,250x250,Front,Bright,Smiling,0,1,0,2022-09-22,Arrest Photo,0.9383
283,CRM-IND-00128,mock_images/faces/CRM-IND-00128_mugshot.jpg,<128d_vector_blob>,250x250,Front,Natural daylight,Neutral,0,0,0,2023-02-02,Arrest Photo,0.9897
284,CRM-IND-00129,mock_images/faces/CRM-IND-00129_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2023-03-25,Arrest Photo,0.9777
285,CRM-IND-00130,mock_images/faces/CRM-IND-00130_face_1.jpg,<128d_vector_blob>,250x250,45-degree Left,Artificial,Serious,0,1,0,2022-04-28,Surveillance,0.6238
286,CRM-IND-00130,mock_images/faces/CRM-IND-00130_face_2.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-06-13,Surveillance,0.7198
287,CRM-IND-00130,mock_images/faces/CRM-IND-00130_face_3.jpg,<128d_vector_blob>,250x250,Left Profile,Artificial,Serious,0,0,0,2022-09-26,Surveillance,0.7465
288,CRM-IND-00130,mock_images/faces/CRM-IND-00130_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2022-12-30,Arrest Photo,0.9376
289,CRM-IND-00131,mock_images/faces/CRM-IND-00131_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,0,0,2023-12-24,Arrest Photo,0.8401
290,CRM-IND-00132,mock_images/faces/CRM-IND-00132_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,1,0,2023-01-21,Arrest Photo,0.825
291,CRM-IND-00133,mock_images/faces/CRM-IND-00133_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,1,0,0,2024-12-12,Arrest Photo,0.8395
292,CRM-IND-00134,mock_images/faces/CRM-IND-00134_face_1.jpg,<128d_vector_blob>,250x250,Right Profile,Low light,Serious,0,0,0,2023-03-29,CCTV,0.9443
293,CRM-IND-00134,mock_images/faces/CRM-IND-00134_mugshot.jpg,<128d_vector_blob>,250x250,Front,Low light,Neutral,0,0,0,2023-12-22,Arrest Photo,0.8123
294,CRM-IND-00135,mock_images/faces/CRM-IND-00135_mugshot.jpg,<128d_vector_blob>,250x250,Front,Normal,Neutral,0,0,0,2024-01-22,Arrest Photo,0.8297
295,CRM-IND-00136,mock_images/faces/CRM-IND-00136_mugshot.jpg,<128d_vector_blob>,250x250,Front,Bright,Neutral,0,1,0,2025-09-04,Arrest Photo,0.8844
